timestamp,message
2026-02-24 15:46:56,  running step=2 env_rate=0.51
2026-02-24 15:46:56,  running master=master_8102 sims=94 avg_1000_iter=0.97s avg_fps=1034.84 species_progress=3201.0/8000 (40.01%) species_total=3201.0 species_max=49.0 frames_max=63000
2026-02-24 15:46:56,"  last step=1 status=ok env_rate=0.5 master=8101 r2=0.1728 apex=(0.155,2216)"
2026-02-24 15:47:06,[2026-02-24 15:47:06] [UPDATE] hub_66 status=running progress=1/201 (0.50%) ok=1 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:02:59
2026-02-24 15:47:06,  running step=2 env_rate=0.51
2026-02-24 15:47:06,  running master=master_8102 sims=94 avg_1000_iter=0.97s avg_fps=1033.40 species_progress=3899.0/8000 (48.74%) species_total=3899.0 species_max=63.0 frames_max=82000
2026-02-24 15:47:06,"  last step=1 status=ok env_rate=0.5 master=8101 r2=0.1728 apex=(0.155,2216)"
2026-02-24 15:47:16,[2026-02-24 15:47:16] [UPDATE] hub_66 status=running progress=1/201 (0.50%) ok=1 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:03:09
2026-02-24 15:47:16,  running step=2 env_rate=0.51
2026-02-24 15:47:16,  running master=master_8102 sims=94 avg_1000_iter=0.97s avg_fps=1033.51 species_progress=4591.0/8000 (57.39%) species_total=4591.0 species_max=77.0 frames_max=105000
2026-02-24 15:47:16,"  last step=1 status=ok env_rate=0.5 master=8101 r2=0.1728 apex=(0.155,2216)"
2026-02-24 15:47:26,[2026-02-24 15:47:26] [UPDATE] hub_66 status=running progress=1/201 (0.50%) ok=1 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:03:19
2026-02-24 15:47:26,  running step=2 env_rate=0.51
2026-02-24 15:47:26,  running master=master_8102 sims=94 avg_1000_iter=0.97s avg_fps=1033.21 species_progress=5278.0/8000 (65.97%) species_total=5278.0 species_max=93.0 frames_max=124000
2026-02-24 15:47:26,"  last step=1 status=ok env_rate=0.5 master=8101 r2=0.1728 apex=(0.155,2216)"
2026-02-24 15:47:36,[2026-02-24 15:47:36] [UPDATE] hub_66 status=running progress=1/201 (0.50%) ok=1 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:03:29
2026-02-24 15:47:36,  running step=2 env_rate=0.51
2026-02-24 15:47:36,  running master=master_8102 sims=94 avg_1000_iter=0.97s avg_fps=1034.21 species_progress=5955.0/8000 (74.44%) species_total=5955.0 species_max=110.0 frames_max=145000
2026-02-24 15:47:36,"  last step=1 status=ok env_rate=0.5 master=8101 r2=0.1728 apex=(0.155,2216)"
2026-02-24 15:47:46,[2026-02-24 15:47:46] [UPDATE] hub_66 status=running progress=1/201 (0.50%) ok=1 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:03:39
2026-02-24 15:47:46,  running step=2 env_rate=0.51
2026-02-24 15:47:46,  running master=master_8102 sims=94 avg_1000_iter=0.97s avg_fps=1032.97 species_progress=6646.0/8000 (83.08%) species_total=6646.0 species_max=125.0 frames_max=164000
2026-02-24 15:47:46,"  last step=1 status=ok env_rate=0.5 master=8101 r2=0.1728 apex=(0.155,2216)"
2026-02-24 15:47:56,[2026-02-24 15:47:56] [UPDATE] hub_66 status=running progress=1/201 (0.50%) ok=1 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:03:49
2026-02-24 15:47:56,  running step=2 env_rate=0.51
2026-02-24 15:47:56,  running master=master_8102 sims=94 avg_1000_iter=0.97s avg_fps=1031.95 species_progress=7322.0/8000 (91.53%) species_total=7322.0 species_max=141.0 frames_max=185000
2026-02-24 15:47:56,"  last step=1 status=ok env_rate=0.5 master=8101 r2=0.1728 apex=(0.155,2216)"
2026-02-24 15:48:06,[2026-02-24 15:48:06] [UPDATE] hub_66 status=running progress=1/201 (0.50%) ok=1 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:03:59
2026-02-24 15:48:06,  running step=2 env_rate=0.51
2026-02-24 15:48:06,  running master=master_8102 sims=94 avg_1000_iter=0.97s avg_fps=1031.38 species_progress=8016.0/8000 (100.20%) species_total=8016.0 species_max=157.0 frames_max=206000
2026-02-24 15:48:06,"  last step=1 status=ok env_rate=0.5 master=8101 r2=0.1728 apex=(0.155,2216)"
2026-02-24 15:48:16,[2026-02-24 15:48:16] [UPDATE] hub_66 status=running progress=2/201 (1.00%) ok=2 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:04:09
2026-02-24 15:48:16,  running step=3 env_rate=0.52
2026-02-24 15:48:16,  running master=master_8103 sims=94 avg_1000_iter=0.82s avg_fps=1212.53 species_progress=192.0/8000 (2.40%) species_total=192.0 species_max=4.0 frames_max=4000
2026-02-24 15:48:16,"  last step=2 status=ok env_rate=0.51 master=8102 r2=0.1737 apex=(0.155,2214)"
2026-02-24 15:48:26,[2026-02-24 15:48:26] [UPDATE] hub_66 status=running progress=2/201 (1.00%) ok=2 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:04:19
2026-02-24 15:48:26,  running step=3 env_rate=0.52
2026-02-24 15:48:26,  running master=master_8103 sims=94 avg_1000_iter=0.92s avg_fps=1083.01 species_progress=903.0/8000 (11.29%) species_total=903.0 species_max=14.0 frames_max=20000
2026-02-24 15:48:26,"  last step=2 status=ok env_rate=0.51 master=8102 r2=0.1737 apex=(0.155,2214)"
2026-02-24 15:48:36,[2026-02-24 15:48:36] [UPDATE] hub_66 status=running progress=2/201 (1.00%) ok=2 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:04:29
2026-02-24 15:48:36,  running step=3 env_rate=0.52
2026-02-24 15:48:36,  running master=master_8103 sims=94 avg_1000_iter=0.93s avg_fps=1077.85 species_progress=1619.0/8000 (20.24%) species_total=1619.0 species_max=29.0 frames_max=37000
2026-02-24 15:48:36,"  last step=2 status=ok env_rate=0.51 master=8102 r2=0.1737 apex=(0.155,2214)"
2026-02-24 15:48:46,[2026-02-24 15:48:46] [UPDATE] hub_66 status=running progress=2/201 (1.00%) ok=2 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:04:39
2026-02-24 15:48:46,  running step=3 env_rate=0.52
2026-02-24 15:48:46,  running master=master_8103 sims=94 avg_1000_iter=0.93s avg_fps=1071.20 species_progress=2343.0/8000 (29.29%) species_total=2343.0 species_max=39.0 frames_max=52000
2026-02-24 15:48:46,"  last step=2 status=ok env_rate=0.51 master=8102 r2=0.1737 apex=(0.155,2214)"
2026-02-24 15:48:56,[2026-02-24 15:48:56] [UPDATE] hub_66 status=running progress=2/201 (1.00%) ok=2 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:04:49
2026-02-24 15:48:56,  running step=3 env_rate=0.52
2026-02-24 15:48:56,  running master=master_8103 sims=94 avg_1000_iter=0.94s avg_fps=1069.41 species_progress=3071.0/8000 (38.39%) species_total=3071.0 species_max=45.0 frames_max=62000
2026-02-24 15:48:56,"  last step=2 status=ok env_rate=0.51 master=8102 r2=0.1737 apex=(0.155,2214)"
2026-02-24 15:49:06,[2026-02-24 15:49:06] [UPDATE] hub_66 status=running progress=2/201 (1.00%) ok=2 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:04:59
2026-02-24 15:49:06,  running step=3 env_rate=0.52
2026-02-24 15:49:06,  running master=master_8103 sims=94 avg_1000_iter=0.94s avg_fps=1068.01 species_progress=3780.0/8000 (47.25%) species_total=3780.0 species_max=53.0 frames_max=74000
2026-02-24 15:49:06,"  last step=2 status=ok env_rate=0.51 master=8102 r2=0.1737 apex=(0.155,2214)"
2026-02-24 15:49:16,[2026-02-24 15:49:16] [UPDATE] hub_66 status=running progress=2/201 (1.00%) ok=2 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:05:09
2026-02-24 15:49:16,  running step=3 env_rate=0.52
2026-02-24 15:49:16,  running master=master_8103 sims=94 avg_1000_iter=0.94s avg_fps=1066.65 species_progress=4502.0/8000 (56.27%) species_total=4502.0 species_max=62.0 frames_max=86000
2026-02-24 15:49:16,"  last step=2 status=ok env_rate=0.51 master=8102 r2=0.1737 apex=(0.155,2214)"
2026-02-24 15:49:26,[2026-02-24 15:49:26] [UPDATE] hub_66 status=running progress=2/201 (1.00%) ok=2 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:05:19
2026-02-24 15:49:26,  running step=3 env_rate=0.52
2026-02-24 15:49:26,  running master=master_8103 sims=94 avg_1000_iter=0.94s avg_fps=1065.02 species_progress=5222.0/8000 (65.28%) species_total=5222.0 species_max=69.0 frames_max=96000
2026-02-24 15:49:26,"  last step=2 status=ok env_rate=0.51 master=8102 r2=0.1737 apex=(0.155,2214)"
2026-02-24 15:49:36,[2026-02-24 15:49:36] [UPDATE] hub_66 status=running progress=2/201 (1.00%) ok=2 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:05:29
2026-02-24 15:49:36,  running step=3 env_rate=0.52
2026-02-24 15:49:36,  running master=master_8103 sims=94 avg_1000_iter=0.94s avg_fps=1063.96 species_progress=5920.0/8000 (74.00%) species_total=5920.0 species_max=80.0 frames_max=109000
2026-02-24 15:49:36,"  last step=2 status=ok env_rate=0.51 master=8102 r2=0.1737 apex=(0.155,2214)"
2026-02-24 15:49:46,[2026-02-24 15:49:46] [UPDATE] hub_66 status=running progress=2/201 (1.00%) ok=2 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:05:39
2026-02-24 15:49:46,  running step=3 env_rate=0.52
2026-02-24 15:49:46,  running master=master_8103 sims=94 avg_1000_iter=0.94s avg_fps=1061.41 species_progress=6595.0/8000 (82.44%) species_total=6595.0 species_max=94.0 frames_max=129000
2026-02-24 15:49:46,"  last step=2 status=ok env_rate=0.51 master=8102 r2=0.1737 apex=(0.155,2214)"
2026-02-24 15:49:56,[2026-02-24 15:49:56] [UPDATE] hub_66 status=running progress=2/201 (1.00%) ok=2 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:05:49
2026-02-24 15:49:56,  running step=3 env_rate=0.52
2026-02-24 15:49:56,  running master=master_8103 sims=94 avg_1000_iter=0.94s avg_fps=1060.55 species_progress=7300.0/8000 (91.25%) species_total=7300.0 species_max=108.0 frames_max=149000
2026-02-24 15:49:56,"  last step=2 status=ok env_rate=0.51 master=8102 r2=0.1737 apex=(0.155,2214)"
2026-02-24 15:50:06,[2026-02-24 15:50:06] [UPDATE] hub_66 status=running progress=2/201 (1.00%) ok=2 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:05:59
2026-02-24 15:50:06,  running step=3 env_rate=0.52
2026-02-24 15:50:06,  running master=master_8103 sims=94 avg_1000_iter=0.94s avg_fps=1059.04 species_progress=8011.0/8000 (100.14%) species_total=8011.0 species_max=122.0 frames_max=170000
2026-02-24 15:50:06,"  last step=2 status=ok env_rate=0.51 master=8102 r2=0.1737 apex=(0.155,2214)"
2026-02-24 15:50:16,[2026-02-24 15:50:16] [UPDATE] hub_66 status=running progress=3/201 (1.49%) ok=3 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:06:09
2026-02-24 15:50:16,  running step=4 env_rate=0.53
2026-02-24 15:50:16,  running master=master_8104 sims=94 avg_1000_iter=0.84s avg_fps=1192.92 species_progress=149.0/8000 (1.86%) species_total=149.0 species_max=4.0 frames_max=4000
2026-02-24 15:50:16,"  last step=3 status=ok env_rate=0.52 master=8103 r2=0.1861 apex=(0.143,2323)"
2026-02-24 15:50:26,[2026-02-24 15:50:26] [UPDATE] hub_66 status=running progress=3/201 (1.49%) ok=3 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:06:19
2026-02-24 15:50:26,  running step=4 env_rate=0.53
2026-02-24 15:50:26,  running master=master_8104 sims=94 avg_1000_iter=0.92s avg_fps=1086.33 species_progress=901.0/8000 (11.26%) species_total=901.0 species_max=15.0 frames_max=19000
2026-02-24 15:50:26,"  last step=3 status=ok env_rate=0.52 master=8103 r2=0.1861 apex=(0.143,2323)"
2026-02-24 15:50:36,[2026-02-24 15:50:36] [UPDATE] hub_66 status=running progress=3/201 (1.49%) ok=3 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:06:29
2026-02-24 15:50:36,  running step=4 env_rate=0.53
2026-02-24 15:50:36,  running master=master_8104 sims=94 avg_1000_iter=0.93s avg_fps=1074.24 species_progress=1616.0/8000 (20.20%) species_total=1616.0 species_max=22.0 frames_max=30000
2026-02-24 15:50:36,"  last step=3 status=ok env_rate=0.52 master=8103 r2=0.1861 apex=(0.143,2323)"
2026-02-24 15:50:46,[2026-02-24 15:50:46] [UPDATE] hub_66 status=running progress=3/201 (1.49%) ok=3 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:06:39
2026-02-24 15:50:46,  running step=4 env_rate=0.53
2026-02-24 15:50:46,  running master=master_8104 sims=94 avg_1000_iter=0.93s avg_fps=1073.88 species_progress=2324.0/8000 (29.05%) species_total=2324.0 species_max=31.0 frames_max=43000
2026-02-24 15:50:46,"  last step=3 status=ok env_rate=0.52 master=8103 r2=0.1861 apex=(0.143,2323)"
2026-02-24 15:50:56,[2026-02-24 15:50:56] [UPDATE] hub_66 status=running progress=3/201 (1.49%) ok=3 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:06:49
2026-02-24 15:50:56,  running step=4 env_rate=0.53
2026-02-24 15:50:56,  running master=master_8104 sims=94 avg_1000_iter=0.93s avg_fps=1071.90 species_progress=3044.0/8000 (38.05%) species_total=3044.0 species_max=40.0 frames_max=55000
2026-02-24 15:50:56,"  last step=3 status=ok env_rate=0.52 master=8103 r2=0.1861 apex=(0.143,2323)"
2026-02-24 15:51:06,[2026-02-24 15:51:06] [UPDATE] hub_66 status=running progress=3/201 (1.49%) ok=3 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:06:59
2026-02-24 15:51:06,  running step=4 env_rate=0.53
2026-02-24 15:51:06,  running master=master_8104 sims=94 avg_1000_iter=0.93s avg_fps=1070.54 species_progress=3759.0/8000 (46.99%) species_total=3759.0 species_max=49.0 frames_max=75000
2026-02-24 15:51:06,"  last step=3 status=ok env_rate=0.52 master=8103 r2=0.1861 apex=(0.143,2323)"
2026-02-24 15:51:16,[2026-02-24 15:51:16] [UPDATE] hub_66 status=running progress=3/201 (1.49%) ok=3 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:07:09
2026-02-24 15:51:16,  running step=4 env_rate=0.53
2026-02-24 15:51:16,  running master=master_8104 sims=94 avg_1000_iter=0.93s avg_fps=1071.22 species_progress=4497.0/8000 (56.21%) species_total=4497.0 species_max=62.0 frames_max=96000
2026-02-24 15:51:16,"  last step=3 status=ok env_rate=0.52 master=8103 r2=0.1861 apex=(0.143,2323)"
2026-02-24 15:51:26,[2026-02-24 15:51:26] [UPDATE] hub_66 status=running progress=3/201 (1.49%) ok=3 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:07:19
2026-02-24 15:51:26,  running step=4 env_rate=0.53
2026-02-24 15:51:26,  running master=master_8104 sims=94 avg_1000_iter=0.94s avg_fps=1068.50 species_progress=5204.0/8000 (65.05%) species_total=5204.0 species_max=76.0 frames_max=115000
2026-02-24 15:51:26,"  last step=3 status=ok env_rate=0.52 master=8103 r2=0.1861 apex=(0.143,2323)"
2026-02-24 15:51:36,[2026-02-24 15:51:36] [UPDATE] hub_66 status=running progress=3/201 (1.49%) ok=3 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:07:29
2026-02-24 15:51:36,  running step=4 env_rate=0.53
2026-02-24 15:51:36,  running master=master_8104 sims=94 avg_1000_iter=0.94s avg_fps=1066.06 species_progress=5912.0/8000 (73.90%) species_total=5912.0 species_max=89.0 frames_max=135000
2026-02-24 15:51:36,"  last step=3 status=ok env_rate=0.52 master=8103 r2=0.1861 apex=(0.143,2323)"
2026-02-24 15:51:46,[2026-02-24 15:51:46] [UPDATE] hub_66 status=running progress=3/201 (1.49%) ok=3 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:07:39
2026-02-24 15:51:46,  running step=4 env_rate=0.53
2026-02-24 15:51:46,  running master=master_8104 sims=94 avg_1000_iter=0.94s avg_fps=1065.86 species_progress=6626.0/8000 (82.83%) species_total=6626.0 species_max=103.0 frames_max=155000
2026-02-24 15:51:46,"  last step=3 status=ok env_rate=0.52 master=8103 r2=0.1861 apex=(0.143,2323)"
2026-02-24 15:51:56,[2026-02-24 15:51:56] [UPDATE] hub_66 status=running progress=3/201 (1.49%) ok=3 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:07:50
2026-02-24 15:51:56,  running step=4 env_rate=0.53
2026-02-24 15:51:56,  running master=master_8104 sims=94 avg_1000_iter=0.94s avg_fps=1064.95 species_progress=7326.0/8000 (91.58%) species_total=7326.0 species_max=116.0 frames_max=175000
2026-02-24 15:51:56,"  last step=3 status=ok env_rate=0.52 master=8103 r2=0.1861 apex=(0.143,2323)"
2026-02-24 15:52:06,[2026-02-24 15:52:06] [UPDATE] hub_66 status=running progress=3/201 (1.49%) ok=3 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:08:00
2026-02-24 15:52:06,  running step=4 env_rate=0.53
2026-02-24 15:52:06,  running master=master_8104 sims=94 avg_1000_iter=0.94s avg_fps=1064.98 species_progress=8057.0/8000 (100.71%) species_total=8057.0 species_max=132.0 frames_max=194250
2026-02-24 15:52:06,"  last step=3 status=ok env_rate=0.52 master=8103 r2=0.1861 apex=(0.143,2323)"
2026-02-24 15:52:16,[2026-02-24 15:52:16] [UPDATE] hub_66 status=running progress=4/201 (1.99%) ok=4 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:08:10
2026-02-24 15:52:16,  running step=5 env_rate=0.54
2026-02-24 15:52:16,  running master=master_8105 sims=94 avg_1000_iter=0.88s avg_fps=1137.54 species_progress=249.0/8000 (3.11%) species_total=249.0 species_max=4.0 frames_max=5000
2026-02-24 15:52:16,"  last step=4 status=ok env_rate=0.53 master=8104 r2=0.1814 apex=(0.143,2238)"
2026-02-24 15:52:26,[2026-02-24 15:52:26] [UPDATE] hub_66 status=running progress=4/201 (1.99%) ok=4 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:08:20
2026-02-24 15:52:26,  running step=5 env_rate=0.54
2026-02-24 15:52:26,  running master=master_8105 sims=94 avg_1000_iter=0.94s avg_fps=1065.52 species_progress=954.0/8000 (11.93%) species_total=954.0 species_max=16.0 frames_max=23000
2026-02-24 15:52:26,"  last step=4 status=ok env_rate=0.53 master=8104 r2=0.1814 apex=(0.143,2238)"
2026-02-24 15:52:36,[2026-02-24 15:52:36] [UPDATE] hub_66 status=running progress=4/201 (1.99%) ok=4 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:08:30
2026-02-24 15:52:36,  running step=5 env_rate=0.54
2026-02-24 15:52:36,  running master=master_8105 sims=94 avg_1000_iter=0.94s avg_fps=1062.71 species_progress=1674.0/8000 (20.93%) species_total=1674.0 species_max=30.0 frames_max=44000
2026-02-24 15:52:36,"  last step=4 status=ok env_rate=0.53 master=8104 r2=0.1814 apex=(0.143,2238)"
2026-02-24 15:52:46,[2026-02-24 15:52:46] [UPDATE] hub_66 status=running progress=4/201 (1.99%) ok=4 failed=0 stopped=0 no_master=0 aborted=0 elapsed=00:08:40
2026-02-24 15:52:46,  running step=5 env_rate=0.54
2026-02-24 15:52:46,  running master=master_8105 sims=94 avg_1000_iter=0.94s avg_fps=1067.36 species_progress=2376.0/8000 (29.70%) species_total=2376.0 species_max=44.0 frames_max=65000
2026-02-24 15:52:46,"  last step=4 status=ok env_rate=0.53 master=8104 r2=0.1814 apex=(0.143,2238)"
